#n	   k	      mu	    PL	    Pf	     w	     err  
70	  0.347316	  0.301511	  0.000384508	  8.91783e-06	  24	  2.26624e-06
71	  0.391825	  0.534522	  0.000304609	  9.40921e-06	  24	  2.39111e-06
72	  0.456463	  0.688247	  0.000222577	  1.52478e-05	  24	  3.87483e-06
73	  0.533968	  0.784465	  0.000160199	  7.71369e-06	  24	  1.96023e-06
74	  0.61953	  0.845154	  0.000116665	  6.63202e-06	  24	  1.68536e-06
75	  0.710244	  0.884652	  8.67395e-05	  8.56271e-06	  24	  2.17599e-06
76	  0.804368	  0.911322	  6.59299e-05	  5.7178e-06	  24	  1.45303e-06
77	  0.900833	  0.929981	  5.11958e-05	  4.19406e-06	  24	  1.06581e-06
78	  0.998963	  0.943456	  4.05427e-05	  2.94411e-06	  24	  7.48168e-07
79	  0.377572	  0	  0.00032717	  7.7863e-06	  12	  2.63703e-06
80	  0.391825	  0.267261	  0.000304609	  6.11546e-06	  24	  1.55409e-06
81	  0.431771	  0.485071	  0.000248628	  9.88776e-06	  24	  2.51272e-06
82	  0.491179	  0.639602	  0.000190571	  7.02982e-06	  24	  1.78645e-06
83	  0.563933	  0.742781	  0.000142596	  9.17192e-06	  24	  2.33081e-06
